Id,Provenance,Exchange,Symbol_Pair,Type,Price,Volume,Timestamp
65465194,BTC-E,ltc_rur,ltc_rur,ask,247.3,1.47,1450036717
65465191,BTC-E,ltc_rur,ltc_rur,ask,249.718,33.0036,1450036716
65465189,BTC-E,ltc_rur,ltc_rur,bid,249.718,0.29478,1450036715
65465078,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.2994,1450036541
65465077,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.2994,1450036541
65465076,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.2994,1450036541
65465075,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.3992,1450036541
65465074,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.3992,1450036541
65465073,BTC-E,ltc_rur,ltc_rur,bid,249.3,0.231159,1450036539
65465015,BTC-E,ltc_rur,ltc_rur,bid,249.1,0.998,1450036431
65465014,BTC-E,ltc_rur,ltc_rur,bid,248.9,0.1175,1450036429
65465009,BTC-E,ltc_rur,ltc_rur,bid,248.92,0.2,1450036416
65465008,BTC-E,ltc_rur,ltc_rur,bid,248.977,0.19,1450036410
65464982,BTC-E,ltc_rur,ltc_rur,bid,248.9,0.2,1450036385
65464946,BTC-E,ltc_rur,ltc_rur,bid,248.9,0.1176,1450036251
65464729,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.132,1450036121
65464517,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.2994,1450035355
65464281,BTC-E,ltc_rur,ltc_rur,ask,246.472,2.0,1450034847
65464211,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.0992,1450034463
65464014,BTC-E,ltc_rur,ltc_rur,ask,248.9,12.5159,1450033740
65464013,BTC-E,ltc_rur,ltc_rur,bid,248.9,2.33136,1450033739
65463749,BTC-E,ltc_rur,ltc_rur,bid,248.85,0.591645,1450033151
65463380,BTC-E,ltc_rur,ltc_rur,ask,246.22,80.0,1450032042
65463336,BTC-E,ltc_rur,ltc_rur,ask,246.23,14.5782,1450031911
65463335,BTC-E,ltc_rur,ltc_rur,ask,246.23,9.82892,1450031911
65463334,BTC-E,ltc_rur,ltc_rur,ask,246.231,0.592831,1450031911
65463278,BTC-E,ltc_rur,ltc_rur,ask,246.23,0.689724,1450031742
65462904,BTC-E,ltc_rur,ltc_rur,bid,248.9,1.1846,1450030191
65462486,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.3,1450029123
65462426,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.1038,1450028956
65462425,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.3992,1450028956
65462424,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.3992,1450028956
65462423,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.3992,1450028956
65462422,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.3992,1450028956
65462421,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.2994,1450028956
65462309,BTC-E,ltc_rur,ltc_rur,bid,248.5,0.588595,1450028638
65462033,BTC-E,ltc_rur,ltc_rur,bid,248.9,1.14965,1450027861
65461416,BTC-E,ltc_rur,ltc_rur,ask,246.5,1.83521,1450026468
65461172,BTC-E,ltc_rur,ltc_rur,bid,248.934,0.19,1450025543
65460915,BTC-E,ltc_rur,ltc_rur,bid,245.701,0.19,1450025072
65460653,BTC-E,ltc_rur,ltc_rur,ask,245.7,3.0,1450024477
65460441,BTC-E,ltc_rur,ltc_rur,ask,245.7,1.76167,1450024045
65460296,BTC-E,ltc_rur,ltc_rur,bid,249.0,7.87229,1450023399
65460182,BTC-E,ltc_rur,ltc_rur,bid,245.7,132.65,1450023104
65460181,BTC-E,ltc_rur,ltc_rur,bid,245.7,43.6354,1450023103
65460180,BTC-E,ltc_rur,ltc_rur,ask,245.7,1.03811,1450023102
65460152,BTC-E,ltc_rur,ltc_rur,bid,248.5,0.3992,1450023010
65460151,BTC-E,ltc_rur,ltc_rur,bid,248.5,0.229281,1450023010
65460150,BTC-E,ltc_rur,ltc_rur,bid,248.5,0.338734,1450023010
65459692,BTC-E,ltc_rur,ltc_rur,bid,244.263,2.05264,1450021622
65459690,BTC-E,ltc_rur,ltc_rur,bid,244.263,0.517996,1450021622
65459687,BTC-E,ltc_rur,ltc_rur,ask,244.263,0.11,1450021622
65459649,BTC-E,ltc_rur,ltc_rur,bid,248.49,0.169919,1450021539
65459648,BTC-E,ltc_rur,ltc_rur,bid,248.49,0.3992,1450021539
65459512,BTC-E,ltc_rur,ltc_rur,ask,245.7,0.338858,1450021085
65459501,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.371262,1450021068
65459500,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.3992,1450021068
65459499,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.3992,1450021068
65459498,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.3992,1450021068
65459497,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.3992,1450021068
65459356,BTC-E,ltc_rur,ltc_rur,ask,247.3,1.15195,1450021029
65459355,BTC-E,ltc_rur,ltc_rur,ask,247.3,0.0978373,1450021029
65458925,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.546283,1450020424
65458923,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.672216,1450020424
65458919,BTC-E,ltc_rur,ltc_rur,bid,249.0,1.19064,1450020424
65458916,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.0426503,1450020424
65458907,BTC-E,ltc_rur,ltc_rur,bid,249.0,0.16,1450020400
65458559,BTC-E,ltc_rur,ltc_rur,bid,249.0,1.22012,1450019567
65458375,BTC-E,ltc_rur,ltc_rur,ask,247.3,0.121998,1450019117
65458326,BTC-E,ltc_rur,ltc_rur,bid,247.3,0.219835,1450019040
65458323,BTC-E,ltc_rur,ltc_rur,bid,247.3,1.21997,1450019040
65458319,BTC-E,ltc_rur,ltc_rur,ask,247.3,0.122,1450019039
65458315,BTC-E,ltc_rur,ltc_rur,bid,247.3,0.122,1450019037
65458247,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.1432,1450018929
65458221,BTC-E,ltc_rur,ltc_rur,ask,246.446,0.31,1450018878
65458218,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.1811,1450018858
65458177,BTC-E,ltc_rur,ltc_rur,bid,248.5,1.05907,1450018829
65458176,BTC-E,ltc_rur,ltc_rur,bid,248.5,0.667488,1450018828
65458109,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.2169,1450018795
65458083,BTC-E,ltc_rur,ltc_rur,bid,248.5,1.26744,1450018786
65457965,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.1985,1450018720
65457868,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.2227,1450018662
65457751,BTC-E,ltc_rur,ltc_rur,bid,247.2,0.1515,1450018575
65457589,BTC-E,ltc_rur,ltc_rur,bid,248.0,0.794534,1450018519
65457588,BTC-E,ltc_rur,ltc_rur,bid,248.0,2.0,1450018519
65457587,BTC-E,ltc_rur,ltc_rur,bid,248.0,0.805731,1450018519
65473520,BTC-E,nmc_btc,nmc_btc,bid,0.00104,1.04948,1450055115
65473519,BTC-E,nmc_btc,nmc_btc,bid,0.00104,99.0,1450055115
65473518,BTC-E,nmc_btc,nmc_btc,bid,0.00104,6.47581,1450055115
65473517,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1,1450055115
65473516,BTC-E,nmc_btc,nmc_btc,bid,0.00104,1.4535,1450055115
65473515,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450055115
65473514,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450055115
65473513,BTC-E,nmc_btc,nmc_btc,bid,0.00104,9.25629,1450055115
65472922,BTC-E,nmc_btc,nmc_btc,bid,0.00104,5.9337,1450053932
65472571,BTC-E,nmc_btc,nmc_btc,ask,0.00103,71.6603,1450052663
65472570,BTC-E,nmc_btc,nmc_btc,ask,0.00103,10.0,1450052663
65472569,BTC-E,nmc_btc,nmc_btc,ask,0.00103,1.0021,1450052663
65472568,BTC-E,nmc_btc,nmc_btc,ask,0.00103,1.0021,1450052663
65472567,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1002,1450052663
65472566,BTC-E,nmc_btc,nmc_btc,ask,0.00103,10.0,1450052663
65472565,BTC-E,nmc_btc,nmc_btc,ask,0.00103,6.03532,1450052663
65471710,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.453464,1450051336
65471709,BTC-E,nmc_btc,nmc_btc,ask,0.00103,1.45641,1450051336
65471708,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450051336
65471707,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450051336
65471682,BTC-E,nmc_btc,nmc_btc,ask,0.00104,7.93E-6,1450051063
65471604,BTC-E,nmc_btc,nmc_btc,ask,0.00104,9.99505,1450050900
65471603,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.00494207,1450050898
65471543,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.0950579,1450050777
65471542,BTC-E,nmc_btc,nmc_btc,bid,0.00104,6.47581,1450050777
65471541,BTC-E,nmc_btc,nmc_btc,bid,0.00104,40.4553,1450050777
65471540,BTC-E,nmc_btc,nmc_btc,bid,0.00104,1.4535,1450050777
65471538,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450050777
65471536,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450050777
65471142,BTC-E,nmc_btc,nmc_btc,bid,0.00104,216.93,1450050170
65471141,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450050170
65471140,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1996,1450050170
65471139,BTC-E,nmc_btc,nmc_btc,bid,0.00104,32.6706,1450050170
65470965,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1002,1450049775
65470964,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450049775
65470963,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450049775
65470962,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450049775
65470961,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450049775
65470490,BTC-E,nmc_btc,nmc_btc,bid,0.00104,10.0,1450048171
65470084,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1996,1450046334
65470083,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1988,1450046334
65469682,BTC-E,nmc_btc,nmc_btc,ask,0.00103,8.0E-4,1450045254
65469681,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.0992,1450045249
65469680,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450045247
65469679,BTC-E,nmc_btc,nmc_btc,bid,0.00103,4.0E-4,1450045240
65469678,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.0996,1450045240
65469675,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450045237
65469587,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044973
65469585,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044973
65469574,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044925
65469572,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044925
65469556,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044864
65469555,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044864
65469498,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044728
65469497,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.1,1450044728
65467435,BTC-E,nmc_btc,nmc_btc,bid,0.00103,21.98,1450041382
65467020,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.15251,1450040399
65466931,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.00337764,1450040174
65466930,BTC-E,nmc_btc,nmc_btc,bid,0.00103,45.4,1450040174
65466752,BTC-E,nmc_btc,nmc_btc,bid,0.00103,12.6191,1450039820
65466751,BTC-E,nmc_btc,nmc_btc,bid,0.00103,20.0,1450039820
65466750,BTC-E,nmc_btc,nmc_btc,bid,0.00103,20.0,1450039820
65466749,BTC-E,nmc_btc,nmc_btc,bid,0.00103,20.0,1450039820
65466748,BTC-E,nmc_btc,nmc_btc,bid,0.00103,20.0,1450039820
65466747,BTC-E,nmc_btc,nmc_btc,ask,0.00103,20.0,1450039820
65466745,BTC-E,nmc_btc,nmc_btc,bid,0.00103,20.0,1450039818
65466020,BTC-E,nmc_btc,nmc_btc,ask,0.00103,1.45641,1450039156
65465765,BTC-E,nmc_btc,nmc_btc,bid,0.00104,23.7953,1450038354
65465764,BTC-E,nmc_btc,nmc_btc,bid,0.00104,1.03133,1450038354
65465763,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.1,1450038354
65465762,BTC-E,nmc_btc,nmc_btc,bid,0.00104,0.106459,1450038354
65465761,BTC-E,nmc_btc,nmc_btc,bid,0.00104,50.0,1450038354
65465760,BTC-E,nmc_btc,nmc_btc,bid,0.00104,1.4535,1450038354
65465712,BTC-E,nmc_btc,nmc_btc,ask,0.00103,0.96,1450038306
65465711,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.46775,1450038305
65465642,BTC-E,nmc_btc,nmc_btc,ask,0.00102,112.845,1450038224
65465641,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.11,1450038224
65465640,BTC-E,nmc_btc,nmc_btc,ask,0.00102,2.52739,1450038224
65465639,BTC-E,nmc_btc,nmc_btc,ask,0.00102,84.5178,1450038224
65465478,BTC-E,nmc_btc,nmc_btc,ask,0.00102,65.4822,1450037658
65465477,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.1,1450037658
65465476,BTC-E,nmc_btc,nmc_btc,ask,0.00102,1.47069,1450037658
65465475,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.1,1450037658
65465474,BTC-E,nmc_btc,nmc_btc,ask,0.00102,1.76,1450037658
65465473,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.1005,1450037658
65465472,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.101,1450037658
65465471,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.101,1450037658
65465470,BTC-E,nmc_btc,nmc_btc,ask,0.00102,130.785,1450037658
65465284,BTC-E,nmc_btc,nmc_btc,ask,0.00102,2.25902,1450036844
65465255,BTC-E,nmc_btc,nmc_btc,ask,0.00102,8.27274,1450036832
65465219,BTC-E,nmc_btc,nmc_btc,ask,0.00103,22.5981,1450036758
65464983,BTC-E,nmc_btc,nmc_btc,ask,0.00103,13.2215,1450036386
65464957,BTC-E,nmc_btc,nmc_btc,ask,0.00103,51.5348,1450036313
65464366,BTC-E,nmc_btc,nmc_btc,ask,0.00103,6.52377,1450035069
65463578,BTC-E,nmc_btc,nmc_btc,bid,0.00103,7.12179,1450032640
65463577,BTC-E,nmc_btc,nmc_btc,bid,0.00103,4.65406,1450032638
65462964,BTC-E,nmc_btc,nmc_btc,ask,0.00102,40.4593,1450030466
65462851,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450030039
65462850,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450030038
65462844,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450030026
65462843,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450030025
65462751,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.4396,1450029927
65462743,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.5127,1450029891
65462732,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.5993,1450029856
65462723,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.7492,1450029820
65462582,BTC-E,nmc_btc,nmc_btc,bid,0.00103,7.82359,1450029408
65462238,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.13929,1450028404
65462237,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.39282,1450028404
65462230,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.202718,1450028402
65462229,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028402
65462228,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028402
65462227,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028401
65462226,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028401
65462225,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028401
65462224,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.219179,1450028400
65462222,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.137254,1450028400
65462221,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.37253,1450028400
65462055,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450027912
65462048,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450027905
65462042,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450027895
65462039,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1,1450027890
65461968,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.943049,1450027806
65461966,BTC-E,nmc_btc,nmc_btc,bid,0.00103,9.30448,1450027805
65461962,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.125776,1450027805
65461961,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.25769,1450027804
65461960,BTC-E,nmc_btc,nmc_btc,bid,0.00103,11.1091,1450027804
65461959,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.46775,1450027804
65461871,BTC-E,nmc_btc,nmc_btc,ask,0.00102,257.728,1450027766
65461590,BTC-E,nmc_btc,nmc_btc,bid,0.00103,2.54281,1450026846
65461546,BTC-E,nmc_btc,nmc_btc,bid,0.00103,3.33258,1450026706
65461543,BTC-E,nmc_btc,nmc_btc,bid,0.00103,67.6001,1450026692
65461285,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.2432,1450025903
65461268,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1306,1450025868
65461257,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.6039,1450025833
65461247,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.1487,1450025798
65461225,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.4985,1450025762
65461204,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.6422,1450025726
65461201,BTC-E,nmc_btc,nmc_btc,ask,0.00102,5.84652,1450025715
65461196,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.8016,1450025691
65461192,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.9255,1450025656
65461187,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.9656,1450025620
65461182,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.139,1450025584
65461173,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.8524,1450025548
65461141,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.263,1450025511
65461131,BTC-E,nmc_btc,nmc_btc,bid,0.00103,1.473,1450025476
65461117,BTC-E,nmc_btc,nmc_btc,bid,0.00103,0.426,1450025441
65461040,BTC-E,nmc_btc,nmc_btc,ask,0.00102,531.649,1450025379
65461037,BTC-E,nmc_btc,nmc_btc,ask,0.00102,0.1023,1450025379
65461035,BTC-E,nmc_btc,nmc_btc,ask,0.00102,2.0,1450025379
65461032,BTC-E,nmc_btc,nmc_btc,ask,0.00102,671.596,1450025379
65473820,BTC-E,eur_rur,eur_rur,bid,75.42,39.8589,1450056586
65473818,BTC-E,eur_rur,eur_rur,bid,75.42,30.2789,1450056586
65473817,BTC-E,eur_rur,eur_rur,bid,75.42,5.68745,1450056586
65473816,BTC-E,eur_rur,eur_rur,bid,75.387,2.12385,1450056586
65473815,BTC-E,eur_rur,eur_rur,bid,75.387,0.11,1450056586
65473814,BTC-E,eur_rur,eur_rur,bid,75.2,1.66453,1450056586
65473601,BTC-E,eur_rur,eur_rur,bid,75.0394,0.77,1450055743
65473600,BTC-E,eur_rur,eur_rur,bid,75.039,11.2958,1450055742
65473599,BTC-E,eur_rur,eur_rur,bid,75.0268,0.77,1450055742
65473598,BTC-E,eur_rur,eur_rur,bid,75.0141,0.77,1450055741
65473597,BTC-E,eur_rur,eur_rur,bid,75.014,1.86789,1450055740
65473584,BTC-E,eur_rur,eur_rur,bid,75.026,1.70408,1450055635
65473337,BTC-E,eur_rur,eur_rur,bid,75.026,2.09735,1450054403
65472782,BTC-E,eur_rur,eur_rur,bid,75.039,1.78963,1450053398
65472512,BTC-E,eur_rur,eur_rur,bid,75.039,2.07957,1450052439
65472117,BTC-E,eur_rur,eur_rur,bid,75.065,1.93102,1450051613
65471680,BTC-E,eur_rur,eur_rur,bid,75.065,1.91927,1450051052
65471431,BTC-E,eur_rur,eur_rur,bid,75.065,3.60464,1450050595
65471430,BTC-E,eur_rur,eur_rur,bid,75.065,2.13592,1450050595
65470845,BTC-E,eur_rur,eur_rur,ask,74.4309,0.11,1450049565
65470708,BTC-E,eur_rur,eur_rur,ask,74.45,0.1143,1450048786
65470536,BTC-E,eur_rur,eur_rur,ask,74.4296,0.11,1450048363
65470331,BTC-E,eur_rur,eur_rur,ask,74.48,0.1088,1450047486
65470214,BTC-E,eur_rur,eur_rur,ask,74.49,0.2916,1450046928
65470039,BTC-E,eur_rur,eur_rur,ask,74.52,0.1,1450046262
65469704,BTC-E,eur_rur,eur_rur,ask,74.52,0.1738,1450045430
65469439,BTC-E,eur_rur,eur_rur,bid,75.147,2.75232,1450044389
65469438,BTC-E,eur_rur,eur_rur,bid,75.0,1.11776,1450044389
65469437,BTC-E,eur_rur,eur_rur,bid,74.9863,0.16936,1450044389
65469436,BTC-E,eur_rur,eur_rur,bid,74.9726,0.14387,1450044389
65469435,BTC-E,eur_rur,eur_rur,bid,74.9599,0.16587,1450044389
65469434,BTC-E,eur_rur,eur_rur,bid,74.959,2.06734,1450044389
65469211,BTC-E,eur_rur,eur_rur,bid,74.959,2.91989,1450043905
65468900,BTC-E,eur_rur,eur_rur,ask,74.53,0.6152,1450042918
65468436,BTC-E,eur_rur,eur_rur,ask,74.54,0.1531,1450042217
65468255,BTC-E,eur_rur,eur_rur,ask,74.55,0.5869,1450041943
65467360,BTC-E,eur_rur,eur_rur,ask,74.56,0.2102,1450041126
65467254,BTC-E,eur_rur,eur_rur,bid,74.972,2.31461,1450041007
65466729,BTC-E,eur_rur,eur_rur,bid,74.985,0.553548,1450039749
65465985,BTC-E,eur_rur,eur_rur,bid,74.985,1.14511,1450039014
65465789,BTC-E,eur_rur,eur_rur,bid,74.985,1.0,1450038447
65465758,BTC-E,eur_rur,eur_rur,bid,74.986,0.444452,1450038345
65465757,BTC-E,eur_rur,eur_rur,bid,74.9736,0.16587,1450038345
65465756,BTC-E,eur_rur,eur_rur,bid,74.973,2.12286,1450038345
65465550,BTC-E,eur_rur,eur_rur,bid,74.973,0.656788,1450038011
65465192,BTC-E,eur_rur,eur_rur,bid,74.973,1.67463,1450036716
65464967,BTC-E,eur_rur,eur_rur,ask,74.365,1.0,1450036349
65464349,BTC-E,eur_rur,eur_rur,bid,74.999,2.34743,1450035046
65464038,BTC-E,eur_rur,eur_rur,ask,74.3592,0.11,1450033915
65463666,BTC-E,eur_rur,eur_rur,ask,74.3576,0.11,1450032891
65463665,BTC-E,eur_rur,eur_rur,ask,74.3576,0.11,1450032891
65463664,BTC-E,eur_rur,eur_rur,ask,74.3576,0.11,1450032891
65463265,BTC-E,eur_rur,eur_rur,bid,75.144,3.53375,1450031696
65462822,BTC-E,eur_rur,eur_rur,ask,74.4,1.12,1450029983
65462533,BTC-E,eur_rur,eur_rur,bid,75.194,2.7684,1450029321
65462145,BTC-E,eur_rur,eur_rur,bid,75.212,1.00001,1450028169
65462144,BTC-E,eur_rur,eur_rur,bid,75.1095,0.19228,1450028169
65462143,BTC-E,eur_rur,eur_rur,bid,75.0938,0.19246,1450028169
65462142,BTC-E,eur_rur,eur_rur,bid,75.0781,0.17049,1450028169
65462140,BTC-E,eur_rur,eur_rur,bid,75.078,3.28315,1450028169
65461807,BTC-E,eur_rur,eur_rur,bid,75.109,2.56288,1450027641
65461356,BTC-E,eur_rur,eur_rur,bid,75.109,3.17419,1450026275
65460962,BTC-E,eur_rur,eur_rur,bid,75.141,3.04748,1450025222
65460652,BTC-E,eur_rur,eur_rur,bid,75.158,3.78698,1450024472
65460357,BTC-E,eur_rur,eur_rur,bid,75.175,2.67765,1450023614
65459901,BTC-E,eur_rur,eur_rur,bid,75.175,2.78682,1450022292
65459194,BTC-E,eur_rur,eur_rur,bid,75.175,3.31716,1450020965
65458694,BTC-E,eur_rur,eur_rur,bid,75.212,1.00001,1450019884
65457984,BTC-E,eur_rur,eur_rur,bid,75.212,1.00001,1450018766
65457295,BTC-E,eur_rur,eur_rur,bid,75.212,6.36867,1450018193
65456039,BTC-E,eur_rur,eur_rur,bid,75.25,3.22897,1450017182
65455408,BTC-E,eur_rur,eur_rur,bid,75.104,2.69344,1450016121
65454991,BTC-E,eur_rur,eur_rur,bid,74.932,3.96838,1450014798
65454989,BTC-E,eur_rur,eur_rur,bid,74.9184,0.132,1450014795
65454988,BTC-E,eur_rur,eur_rur,bid,74.918,2.97731,1450014794
65454982,BTC-E,eur_rur,eur_rur,bid,74.9056,0.1364,1450014780
65454981,BTC-E,eur_rur,eur_rur,bid,74.905,2.75887,1450014779
65454948,BTC-E,eur_rur,eur_rur,bid,74.905,2.94231,1450014703
65454929,BTC-E,eur_rur,eur_rur,bid,74.905,3.1851,1450014671
65454918,BTC-E,eur_rur,eur_rur,bid,74.8929,0.13728,1450014629
65454915,BTC-E,eur_rur,eur_rur,bid,74.892,3.71192,1450014623
65454762,BTC-E,eur_rur,eur_rur,bid,74.892,3.31694,1450014244
65454750,BTC-E,eur_rur,eur_rur,bid,74.892,4.26474,1450014170
65454648,BTC-E,eur_rur,eur_rur,bid,74.905,5.71636,1450013782
65454547,BTC-E,eur_rur,eur_rur,bid,74.9056,0.1364,1450013545
65454546,BTC-E,eur_rur,eur_rur,bid,74.905,3.56899,1450013544
65454367,BTC-E,eur_rur,eur_rur,bid,74.905,3.52917,1450012986
65454243,BTC-E,eur_rur,eur_rur,bid,74.905,3.54877,1450012444
65454126,BTC-E,eur_rur,eur_rur,bid,74.905,3.56337,1450011934
65453955,BTC-E,eur_rur,eur_rur,bid,74.905,3.40061,1450010972
65453741,BTC-E,eur_rur,eur_rur,bid,74.8,0.431956,1450010330
65453649,BTC-E,eur_rur,eur_rur,bid,74.905,3.70173,1450009770
65453571,BTC-E,eur_rur,eur_rur,bid,74.905,4.75404,1450009267
65453210,BTC-E,eur_rur,eur_rur,bid,74.931,3.91392,1450008157
65452956,BTC-E,eur_rur,eur_rur,bid,74.8174,3.0E-8,1450007289
65452955,BTC-E,eur_rur,eur_rur,bid,74.8047,0.132,1450007289
65452954,BTC-E,eur_rur,eur_rur,bid,74.7919,0.1364,1450007289
65452951,BTC-E,eur_rur,eur_rur,bid,74.791,0.209428,1450007289
65452927,BTC-E,eur_rur,eur_rur,bid,74.791,4.75169,1450007174
65452805,BTC-E,eur_rur,eur_rur,bid,74.817,1.87993,1450006398
65452781,BTC-E,eur_rur,eur_rur,bid,74.817,1.80705,1450006224
65452761,BTC-E,eur_rur,eur_rur,bid,74.817,2.09007,1450006088
65452754,BTC-E,eur_rur,eur_rur,bid,74.8174,1.98,1450006059
65452751,BTC-E,eur_rur,eur_rur,bid,74.8047,0.506,1450006059
65452748,BTC-E,eur_rur,eur_rur,bid,74.7919,0.506,1450006059
65452745,BTC-E,eur_rur,eur_rur,bid,74.791,0.429118,1450006059
65452734,BTC-E,eur_rur,eur_rur,bid,74.791,1.97387,1450006000
